guid,name,source_guid,source_type,target_guid,target_type,creation_timestamp,creation_source
443fb0fa-b1c0-a0b5-43f4-9849f4fec1e9,marketing_director_26_maintains_posthog_js_sdk_1.0.0,7c7999f4-cb9f-e65a-e013-c8d8868f8135,user,f8a947ea-5337-a1bd-aec0-b2cb77da2ec8,artifact,2025-04-23T20:16:30.341093,posthog/posthog_fork/CODEOWNERS
1e054592-31c3-8890-51ab-fc43b8ba49f8,engineering_manager_9_maintains_posthog_js_sdk_1.1.0,e49c5d0b-d157-0d20-5ca3-5beb8a781a8c,user,bf5b095a-2bea-838b-e0e2-d96fd6b2091c,artifact,2025-04-23T20:16:30.341101,posthog/posthog_fork/CODEOWNERS
168ef9c0-fb11-dbc2-4b92-783a844d1c62,engineering_lead_15_maintains_posthog_js_sdk_1.2.0,d751da80-058b-3f6c-1c55-c723ae3e50e0,user,fe202d5d-616d-8913-4c77-815914f60fe6,artifact,2025-04-23T20:16:30.341109,posthog/posthog_fork/CODEOWNERS
570e711b-57dc-2dd2-059a-6be0283a68f0,engineering_c_level_12_maintains_posthog_js_sdk_2.0.0,df18ade5-9d2e-df7b-917a-c1f6d0612cd1,user,83059ae4-e2bc-12a0-af5a-fa39aef6706e,artifact,2025-04-23T20:16:30.341117,posthog/posthog_fork/CODEOWNERS
e377fa98-20b9-5442-4d4a-f6a7f247a10a,marketing_lead_31_maintains_posthog_js_sdk_2.1.0,3217cb59-15be-56c3-796d-2507adc46a82,user,e4203c60-453d-73fe-5864-27745e80e9e8,artifact,2025-04-23T20:16:30.341124,posthog/posthog_fork/CODEOWNERS
23674be2-0e26-6b4d-371b-9033970e8707,design_vp_19_maintains_posthog_js_sdk_2.1.0,3059d574-43ea-206e-5769-71d53c6f5074,user,e4203c60-453d-73fe-5864-27745e80e9e8,artifact,2025-04-23T20:16:30.341132,posthog/posthog_fork/CODEOWNERS
41a87825-561a-cfe0-7323-bd0310935be6,marketing_manager_25_maintains_posthog_python_sdk_1.0.0,9fb5fa6f-67da-38f5-db8a-255114a79299,user,905cf406-6671-d99d-37a4-b13c954d11b4,artifact,2025-04-23T20:16:30.341139,posthog/posthog_fork/CODEOWNERS
62b70636-d526-10a3-94cd-7fa5a0a56935,support_lead_47_maintains_posthog_python_sdk_1.0.0,c2848e36-8f69-b89a-60e0-26b5bfcfa00f,user,905cf406-6671-d99d-37a4-b13c954d11b4,artifact,2025-04-23T20:16:30.341147,posthog/posthog_fork/CODEOWNERS
b5c1fc10-48f1-0a37-fb29-c98a742cb9c6,engineering_vp_11_maintains_posthog_python_sdk_1.0.0,5682342f-d933-a9ab-f84c-3ea805cf2f94,user,905cf406-6671-d99d-37a4-b13c954d11b4,artifact,2025-04-23T20:16:30.341155,posthog/posthog_fork/CODEOWNERS
3c8e4cb2-07d8-d231-e7f5-085eede947bc,marketing_analyst_30_maintains_posthog_python_sdk_1.1.0,01141440-ca54-0f72-2e5a-aa5be61e0cfa,user,7402d870-6518-c794-5498-8d69b99da315,artifact,2025-04-23T20:16:30.341163,posthog/posthog_fork/CODEOWNERS
5c54c262-4cd2-470b-04d6-5b121ee79323,support_manager_41_maintains_posthog_python_sdk_1.1.0,ce7cab67-9fc9-4c63-c9ae-f8e272a1ae2c,user,7402d870-6518-c794-5498-8d69b99da315,artifact,2025-04-23T20:16:30.341171,posthog/posthog_fork/CODEOWNERS
4631de24-61c7-aa10-2b15-13005a1e21d4,support_vp_43_maintains_posthog_python_sdk_1.1.0,6c4b4fc5-6895-4d20-57b2-25e848b13498,user,7402d870-6518-c794-5498-8d69b99da315,artifact,2025-04-23T20:16:30.341178,posthog/posthog_fork/CODEOWNERS
645b43ef-cd51-a431-26df-b8da1b88b225,engineering_engineer_8_maintains_posthog_python_sdk_1.2.0,ff43a99d-761d-8430-eed7-28e56824b8d0,user,fff10f18-004e-8c5e-6ace-d0a1aec1d1e1,artifact,2025-04-23T20:16:30.341186,posthog/posthog_fork/CODEOWNERS
107e5bd9-2155-160e-cfbf-c280c818b339,engineering_vp_11_maintains_posthog_python_sdk_1.2.0,5682342f-d933-a9ab-f84c-3ea805cf2f94,user,fff10f18-004e-8c5e-6ace-d0a1aec1d1e1,artifact,2025-04-23T20:16:30.341194,posthog/posthog_fork/CODEOWNERS
1b87e154-2ee1-d3a9-0bae-1f483afdfc99,support_vp_43_maintains_posthog_python_sdk_1.2.0,6c4b4fc5-6895-4d20-57b2-25e848b13498,user,fff10f18-004e-8c5e-6ace-d0a1aec1d1e1,artifact,2025-04-23T20:16:30.341202,posthog/posthog_fork/CODEOWNERS
ea1649a1-5cfa-ee53-a9a0-34e1c6be96e6,engineering_engineer_8_maintains_posthog_python_sdk_2.0.0,ff43a99d-761d-8430-eed7-28e56824b8d0,user,2509983d-0528-6282-89bb-863605a87dc5,artifact,2025-04-23T20:16:30.341209,posthog/posthog_fork/CODEOWNERS
